1.97547134118235e-18	-1.49973087632712e-17	1.42566689493152e-17	-2.25618927180528e-17	-1.02649617504259e-17	2.34228954133649e-17
4.07955591175949e-17	2.38119632671672e-17	3.68113594849926e-18	-5.86440860972315e-17	-3.82361133054419e-17	2.64702611561017e-20
3.32367430231377e-17	-1.54362308758473e-17	-1.02030339731269e-17	3.23453403975924e-17	3.83175186850259e-17	-9.42635295381330e-18
3.68378833033821e-17	1.02134477583471e-17	1.55526974207156e-17	3.83229598447963e-17	6.12951341595176e-17	-2.41889732381597e-17
1.09422005277176e-17	-8.39318223449883e-17	1.04145557661540e-17	8.01000758479202e-17	2.34139410991863e-17	-4.81104536525905e-17
7.64582436147106e-17	-5.28513212233707e-17	7.12677152873568e-17	1.81070814251450e-17	-9.31158088278668e-19	-2.51746969564531e-17
2.70760917227020e-17	-1.04393125367204e-16	2.18421397238774e-18	3.41011253725497e-17	-2.12829649743326e-17	2.05761819257138e-17
6.03181826757874e-17	-1.22559819606033e-16	6.04465636937198e-17	-4.11445508527016e-17	-8.09720711132717e-17	9.78080532656863e-19
-3.77679705660277e-18	-1.38371127409308e-16	-4.05407413617972e-18	2.03357710326177e-17	-4.20995737750077e-18	3.16796343428426e-17
5.51635367268353e-17	-1.33877084800089e-16	1.82121996236837e-17	-1.91090118884171e-17	4.01819975557623e-17	-1.46565488593618e-17
-5.95564354477303e-18	-5.00409662438462e-17	-6.06965030686567e-17	6.57762645410716e-19	1.01621414050847e-17	-4.19322756518099e-18
2.47819937018781e-17	-5.97940106005653e-17	1.02993230612246e-18	-8.46672586975671e-18	9.54654506980470e-17	5.88617263250091e-18
-1.08086640879588e-16	2.48945416866809e-18	-2.79188308153295e-17	5.67986472650009e-18	4.64519955807317e-17	2.41738640661903e-17
1.61050247849797e-18	-6.86272614423677e-17	2.87975776751239e-17	-9.00826498711268e-18	3.23085620376619e-17	-3.48581908282138e-17
6.89462110665484e-19	-4.28625539073951e-19	-1.55596631790252e-17	6.16080719563897e-17	-1.38260842343074e-17	4.25983452829122e-17
9.67229716315709e-17	-1.05928482855310e-16	4.77500428577049e-17	1.02399125779991e-17	-8.94833537976559e-18	4.89513753294877e-17
-2.86149704935879e-18	-1.21953239469743e-16	1.75719072278373e-17	2.15986132224310e-17	-5.20773560576277e-17	3.77548001340922e-17
4.86451425605980e-17	-1.02236100643530e-16	6.72783843743109e-17	-3.63475697508118e-17	-4.29259032779324e-18	6.66175260926616e-17
3.79824024589573e-17	-6.17050964902806e-17	2.29081051561236e-17	2.41285833697529e-19	-6.73554404708461e-17	3.95442503526047e-17
7.99686852914677e-17	-5.93575153883726e-17	2.69203441308200e-17	-6.35627605483897e-17	-1.97593931172099e-17	2.35539403520596e-17
-2.24174624337095e-17	-3.49983039186763e-17	-2.21248095608673e-17	3.37671486288917e-17	2.35354186755301e-17	3.15327811602565e-18
-2.06747813598893e-17	1.78185170799189e-17	-3.43066530918269e-17	-2.15984581278569e-17	5.59361407589518e-17	3.61870120239411e-18
-5.21096488410464e-17	-3.88419177979800e-18	-7.13035036432873e-17	6.23190993053469e-17	6.09418797152684e-17	-4.06110429829717e-17
-4.14090067774205e-17	4.57710549755106e-17	-1.97639289784854e-17	3.01011526535776e-17	7.66019148874842e-17	9.69751331518774e-19
-5.87181347722891e-17	-5.98476224241368e-17	-2.36187684912610e-17	8.90872161386611e-17	1.57316652849764e-17	-5.30213473824608e-17
-4.32635918042979e-17	-6.61670587644885e-17	1.64509475675180e-17	4.26668922754294e-17	2.50664038500471e-17	1.79607050517755e-17
-2.03160051147712e-17	-6.90476407213457e-17	-4.76781148406259e-18	7.21528708713954e-17	-6.21481743805636e-18	2.80750019242837e-17
-1.51619327809484e-17	9.75636002137295e-18	2.77956676643887e-17	4.86330673064375e-18	-5.58346367003789e-17	8.00300651140102e-17
-4.92544839066673e-17	2.50138341834097e-17	1.53026035364473e-17	1.25955130518736e-17	-1.00209941512535e-16	7.72802464664620e-17
-8.92562336258043e-17	5.32685907511368e-17	2.69473849846666e-17	2.35101116748124e-17	-4.52720945650266e-18	6.99675487186295e-17
-1.10454328941633e-16	1.32468516565235e-17	-3.51930624100338e-17	9.84976767544283e-18	-2.84168672964755e-17	1.66081843080591e-18
-1.33539573801883e-16	1.51254791970336e-17	-2.94390382705808e-17	4.59346761888306e-18	4.17197217380684e-17	3.01952672814635e-17
-1.23923674314789e-16	6.09934798931807e-17	-2.20793090400149e-17	1.14486698748993e-17	-3.51164224192631e-17	4.59071637086595e-17
-1.27586625208050e-16	4.80725180198530e-17	-6.00972899171292e-18	2.07315720148527e-18	-7.85995609932502e-17	3.14811235859470e-17
-1.63552971112270e-16	1.17143904264194e-16	-3.36968326303093e-17	1.11739932262390e-17	-7.18024987351910e-17	2.99031355347698e-17
-1.25569856546455e-16	3.60897926094693e-18	-5.47695039972334e-17	3.24699901792145e-17	-1.73729234489779e-17	2.34249407115832e-17
-8.38665095825219e-17	-8.43707211310349e-17	-7.17520500716326e-17	3.87568726777511e-17	-5.58063330312582e-17	-1.86905997285806e-17
-6.14889777935526e-17	-1.04897314309225e-16	-8.70942178235813e-17	1.43163756462861e-17	6.17320830833303e-18	-4.24579083834978e-18
-3.46735155589013e-17	-2.80114909997890e-17	-9.00716055743621e-17	1.82210414644762e-17	-3.61019269968333e-17	-2.24020607046128e-18
1.48572972276858e-17	7.63218224242694e-18	-8.20981176697885e-17	-1.32058903710030e-17	-5.25261070259197e-17	3.17436663420714e-18
-7.88533895396023e-18	-6.22893272137027e-18	-4.57011608938541e-17	5.55274509394390e-17	-2.75382318785266e-17	1.58056618737745e-18
6.36923756185203e-19	-5.33361044280750e-17	-6.15520389755902e-17	1.10610223591560e-17	-1.41730318746095e-17	-2.30687557104957e-17
3.54458915857602e-17	-8.45558780879228e-17	-4.63163285488641e-17	3.04966439847886e-17	7.01303791772761e-18	-7.25825494978207e-17
4.28611479699125e-17	1.49019603527232e-17	-5.11474550317413e-17	3.72995382779118e-17	2.87475171728877e-17	-7.44479657382508e-18
-1.96117615404814e-20	4.06941984832238e-17	-1.68315787131841e-17	4.02313228011661e-17	5.74850974552312e-18	-2.17349552625042e-18
2.72949239894129e-17	1.27681277745980e-16	1.13160510725434e-17	-2.66579386710539e-17	-3.25436346832628e-17	3.35728003373586e-17
4.73113409133320e-17	1.36729343815989e-16	-8.99846164382475e-18	1.61231033785885e-17	1.42847647268097e-17	2.19944572154923e-17
5.82659506187466e-17	9.29809651928263e-17	-3.00636989882153e-17	2.06235327271774e-17	3.95637880496497e-17	-3.62027647512071e-17
3.06057526153668e-17	7.02702492165642e-17	-3.36031010459095e-17	2.10144318163129e-17	6.75660419999502e-17	-5.91820955003900e-17
5.91071397755374e-18	8.79505247520149e-17	8.95468521235454e-18	4.44814220663656e-17	1.12590355987635e-16	-4.94583635011907e-17
6.40407203718028e-17	1.15214460548449e-16	2.10072403327343e-17	1.43141064999444e-17	4.08529790720553e-17	-6.83573247756969e-17
9.26174022879140e-17	1.49236278888536e-16	4.61560175713566e-17	6.10217539666162e-17	5.90817538908481e-17	-8.89515545570571e-17
9.50028332348128e-17	9.72190547664043e-17	1.63363386631195e-17	4.49658202178811e-18	8.73678091851052e-17	-8.73192432677790e-17
9.64044947886175e-17	-3.69607794602120e-17	-4.99090461139720e-18	7.92089782298758e-19	6.47366100986333e-17	-1.20320070901853e-16
1.30236183996309e-16	9.50173283034339e-18	-8.02682238101567e-17	-2.10476243181709e-20	5.78537644326668e-17	-8.90467236725305e-17
1.83621114941093e-16	-2.72082242929317e-18	-7.99127025294570e-17	2.88602410902941e-17	8.30003364363388e-17	-9.89240312243111e-17
1.34614177497267e-16	1.45509499004168e-17	-9.28896749105301e-17	-3.75842519201976e-17	3.00083671614526e-17	-1.17615276400516e-16
1.11989083891073e-16	-5.65343010711098e-17	-8.44339172941938e-17	-1.56394409752107e-17	5.81242789496724e-17	-1.07332464011839e-16
1.30261691927484e-16	-6.86378945290279e-17	-7.13349837101508e-17	-1.27320334270668e-17	1.35743002138454e-17	-9.97365092950183e-17
9.37895662129661e-17	-8.18758111108974e-17	-7.45896172622552e-17	-2.21316272642267e-17	-1.17841046427787e-17	-1.29917661200526e-16
8.05377784537914e-17	-6.52206858926761e-17	-1.33453973152792e-17	9.23631508839914e-18	2.34105723880776e-17	-1.14311443084257e-16
4.58198211575364e-17	-3.00860337441158e-17	-9.30812866713138e-18	2.78711356045171e-17	-3.49319647648066e-19	-1.04583241545952e-16
-7.77261882611197e-18	3.63330388176822e-17	-9.65452745817662e-18	6.35343152113091e-17	-2.14211568943991e-18	-9.46212745068089e-17
-4.28159562650932e-18	6.14213876858327e-17	-5.25069156448965e-17	1.60388577017152e-17	4.01201023806150e-17	-4.74924234370302e-17
-4.17906993699251e-17	1.03396770657563e-16	-2.59687044602913e-17	2.71218899195191e-17	3.28603264919919e-17	-6.57491451510339e-17
-1.75639998489155e-17	9.37958612693276e-17	-2.12546872816029e-17	-2.27731715695110e-17	-2.23952029718469e-17	-2.86463425110530e-17
-2.07491646877915e-17	1.44853720502785e-16	1.77151739545586e-17	8.20517603268335e-18	-8.78336415773863e-18	1.50820597538446e-17
-1.11914859005840e-17	1.40437411824150e-16	-2.64283640973427e-17	-4.85953704809468e-17	-5.08321120222136e-17	6.31049962151306e-18
-2.76073422830211e-17	9.43917476384349e-17	-2.45871616516213e-17	-1.27046112587602e-17	-3.07577698971705e-17	-2.05851065878496e-17
-1.94771901141639e-17	7.17997574987706e-17	-6.09942769189110e-17	1.41991545975504e-17	1.17768434581904e-17	-2.73941050517409e-17
-7.71794335919151e-18	2.14321310057766e-17	-6.76944418264022e-17	2.53435523858329e-17	-3.74501234592815e-17	-3.01584611915040e-17
-8.55939591830985e-18	1.99102336754567e-17	-1.08265941310107e-16	-2.30236905257960e-18	-1.31683683907828e-17	6.51800741467155e-18
-1.94550329561809e-17	1.38157226353760e-17	-1.05295889527675e-16	4.17509483995434e-17	-7.23243650693143e-18	2.28559469207059e-17
2.53032444877213e-17	-4.24485475185860e-18	-1.15501659306866e-16	2.93425561896630e-17	-3.32371005417304e-17	-1.06946319855361e-17
7.74310557290764e-17	-7.93570685527926e-17	-1.18018566186936e-16	3.43533671667943e-18	-1.63978656977408e-17	1.66503506875456e-17
9.00605225201065e-17	-1.58247932532793e-16	-1.06898511907546e-16	2.59008023685647e-17	-2.72662273797172e-17	3.57735920505258e-17
9.96637174062119e-17	-2.00641436695536e-16	-1.01058436459449e-16	2.27519393136415e-17	-4.31906114226192e-17	1.73443341347687e-17
7.31968586851851e-17	-2.11264861368590e-16	-7.08662413739172e-17	4.98006773553366e-17	8.11395830987438e-18	3.28375175025253e-17
7.71137696431321e-17	-1.79149511707312e-16	-1.01102620206282e-16	-2.66542646172606e-17	-1.60606332882991e-17	3.68802000469853e-17
1.09266942121000e-16	-1.75380546664976e-16	-7.58361453256607e-17	1.49816150508022e-17	-1.62944905679718e-17	-9.06500307216993e-18
9.94653504772576e-17	-1.73040521347158e-16	-8.80002404244547e-17	5.58151837974118e-17	3.25007254011806e-17	-1.15725774221334e-17
5.76727030781043e-17	-2.05959999801079e-16	-3.84546580320157e-17	6.81807625655059e-17	5.13152833118083e-17	-3.88387941384322e-17
1.26023276715336e-16	-2.13319010299382e-16	-5.64233402026164e-17	-1.27887556662661e-17	4.85075058315714e-19	-1.78280558411496e-17
1.34357648756237e-16	-1.27999517453724e-16	-3.24564123943029e-17	6.64078077906924e-17	1.21724020602666e-17	2.39455119167167e-17
1.13448574225337e-16	-1.20151070853752e-16	-3.10399033110157e-17	3.46023522148998e-17	1.35536648356078e-17	-4.42018242167483e-18
